22:33:47.058 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 3176 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:20:49.781 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:ChangJiangBoxEnvironment(infoId=2, areaId=123ss, spotId=123ss, nodeId=123ss, dataTime=Tue May 12 16:06:29 CST 2020, gInVoltage=1234.0, gInCurrent=123.11, gTemperature=213.0, zInVoltage=123.0, zInCurrent=null, zTemperature=123.0, zJueYuan=123.0, zLouShui=123.0, cInVoltage=123.0, cYunTaiDianLiu=213.0, cDengDianLiu=null, cTemperature=123.0, cJueYuan=123.0, cLouShui=23.0, waterDeep=123.0, areaName=null)
23:20:50.790 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
23:20:50.790 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - null表中 2 号数据同步成功....
23:24:55.797 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 12580 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:24:55.811 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
23:24:59.978 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
23:24:59.994 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
23:24:59.995 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:24:59.996 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:25:00.231 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:25:00.232 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4269 ms
23:25:01.266 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:25:01.826 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:25:08.405 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
23:25:08.410 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
23:25:08.465 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
23:25:08.471 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 14.742 seconds (JVM running for 19.316)
23:25:18.456 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:25:18.668 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:25:19.255 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:ChangJiangBoxEnvironment(infoId=2, areaId=123ss, spotId=123ss, nodeId=123ss, dataTime=Tue May 12 16:06:29 CST 2020, gInVoltage=1234.0, gInCurrent=123.11, gTemperature=213.55, zInVoltage=123.0, zInCurrent=null, zTemperature=123.0, zJueYuan=123.0, zLouShui=123.0, cInVoltage=123.0, cYunTaiDianLiu=213.0, cDengDianLiu=null, cTemperature=123.0, cJueYuan=123.0, cLouShui=23.0, waterDeep=123.0, areaName=null)
23:25:20.263 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
23:25:20.264 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - CHANGJIANG_BOX_ENVIRONMENT表中 2 号数据同步成功....
23:33:59.828 [MQTT Rec: cj_node] INFO  com.ntu.common.client.EMQTTClient - -----------连接断开-----------
23:33:59.828 [MQTT Rec: cj_node] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
