12:59:22.176 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 12720 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
13:23:43.133 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
13:23:46.204 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
13:23:46.223 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
13:23:46.224 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
13:23:46.224 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
13:23:46.501 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
13:23:46.502 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3148 ms
13:23:47.884 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
13:23:48.174 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
13:23:48.202 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
13:23:48.228 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
13:23:48.595 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
13:23:55.100 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
13:23:55.104 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
13:23:55.144 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
13:23:55.148 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 13.398 seconds (JVM running for 17.741)
13:24:05.644 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=65, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:05.948 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:05.948 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=232, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:06.950 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:06.950 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=248, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:07.950 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:07.950 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=435, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:08.951 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:08.951 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=436, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:09.952 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:09.952 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=437, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:10.954 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:10.954 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=438, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:11.955 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:11.955 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=439, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:12.958 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=439, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Tue May 19 13:21:33 CST 2020, conductivity=258.21, temperature=20.32, pressure=68.7, salinity=0.15, dissolvedoxygen=9.78, spad=5.89, turbidity=15.64, andan=1.5, yaxiaodan=5.3, linsuanyan=3.1, orp=2.0, infoNode=null)
13:24:22.966 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=65, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:23.963 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:23.963 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=232, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:24.964 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:24.964 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=248, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:25.963 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:25.964 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=435, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:26.964 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:26.965 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=436, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:27.965 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:27.965 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=437, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:28.966 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:28.966 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=438, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:29.966 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:29.966 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=439, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:30.967 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=439, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Tue May 19 13:21:33 CST 2020, conductivity=258.21, temperature=20.32, pressure=68.7, salinity=0.15, dissolvedoxygen=9.78, spad=5.89, turbidity=15.64, andan=1.5, yaxiaodan=5.3, linsuanyan=3.1, orp=2.0, infoNode=null)
13:24:40.973 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=65, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:41.973 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:41.973 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=232, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:42.974 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:42.974 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=248, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:43.974 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:43.975 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=435, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:44.976 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:44.977 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=436, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:45.978 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:45.978 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=437, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:46.979 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:46.979 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=438, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:47.979 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:47.979 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=439, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:48.980 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=439, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Tue May 19 13:21:33 CST 2020, conductivity=258.21, temperature=20.32, pressure=68.7, salinity=0.15, dissolvedoxygen=9.78, spad=5.89, turbidity=15.64, andan=1.5, yaxiaodan=5.3, linsuanyan=3.1, orp=2.0, infoNode=null)
13:24:58.984 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=65, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:24:59.990 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:24:59.990 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=232, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:25:00.047 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:25:00.047 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 65 号数据同步成功....
13:25:00.989 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:25:00.990 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=248, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:25:01.029 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:25:01.029 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 232 号数据同步成功....
13:25:01.990 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:25:01.990 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=435, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:25:02.036 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:25:02.036 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 248 号数据同步成功....
13:25:02.992 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:25:02.992 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=436, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:25:03.044 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:25:03.044 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 435 号数据同步成功....
13:25:03.992 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:25:03.992 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=437, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:25:04.041 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:25:04.042 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 436 号数据同步成功....
13:25:04.994 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:25:04.994 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=438, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:25:05.047 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:25:05.047 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 437 号数据同步成功....
13:25:05.995 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
13:25:05.996 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=439, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:25:06.004 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:25:06.005 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 438 号数据同步成功....
13:25:07.004 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=439, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Tue May 19 13:21:33 CST 2020, conductivity=258.21, temperature=20.32, pressure=68.7, salinity=0.15, dissolvedoxygen=9.78, spad=5.89, turbidity=15.64, andan=1.5, yaxiaodan=5.3, linsuanyan=3.1, orp=2.0, infoNode=null)
13:25:07.010 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:25:07.010 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 439 号数据同步成功....
13:49:10.189 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 15960 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
13:49:10.197 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
13:49:13.656 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
13:49:13.675 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
13:49:13.675 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
13:49:13.676 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
13:49:13.953 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
13:49:13.953 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3525 ms
13:49:15.307 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
13:49:15.557 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
13:49:15.585 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
13:49:15.613 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
13:49:15.971 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
13:49:23.829 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
13:49:23.836 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
13:49:23.935 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
13:49:23.947 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 15.244 seconds (JVM running for 19.036)
13:49:30.209 [http-nio-8083-exec-1] INFO  org.apache.tomcat.util.http.parser.Cookie - A cookie header was received [1589812157,1589872028,1589970932] that contained an invalid cookie. That cookie will be ignored.
 Note: further occurrences of this error will be logged at DEBUG level.
13:49:30.301 [http-nio-8083-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
13:49:30.302 [http-nio-8083-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
13:49:30.381 [http-nio-8083-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 79 ms
13:50:04.607 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=440, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:05.516 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=440, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Tue May 19 13:21:33 CST 2020, conductivity=258.21, temperature=20.32, pressure=68.7, salinity=0.15, dissolvedoxygen=9.78, spad=5.89, turbidity=15.64, andan=1.5, yaxiaodan=5.3, linsuanyan=3.1, orp=2.0, infoNode=null)
13:50:05.516 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=441, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:06.515 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=441, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Wed May 20 13:21:33 CST 2020, conductivity=259.21, temperature=21.32, pressure=69.7, salinity=1.15, dissolvedoxygen=10.78, spad=6.89, turbidity=16.64, andan=2.5, yaxiaodan=6.3, linsuanyan=4.1, orp=3.0, infoNode=null)
13:50:06.516 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=442, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:07.516 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=442, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Thu May 21 13:21:33 CST 2020, conductivity=260.21, temperature=22.32, pressure=70.7, salinity=2.15, dissolvedoxygen=11.78, spad=7.89, turbidity=17.64, andan=3.5, yaxiaodan=7.3, linsuanyan=5.1, orp=4.0, infoNode=null)
13:50:07.517 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=443, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:08.516 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=443, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Fri May 22 13:21:33 CST 2020, conductivity=261.21, temperature=23.32, pressure=71.7, salinity=3.15, dissolvedoxygen=12.78, spad=8.89, turbidity=18.64, andan=4.5, yaxiaodan=8.3, linsuanyan=6.1, orp=5.0, infoNode=null)
13:50:08.516 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=444, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:09.519 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=444, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Sat May 23 13:21:33 CST 2020, conductivity=262.21, temperature=24.32, pressure=72.7, salinity=4.15, dissolvedoxygen=13.78, spad=9.89, turbidity=19.64, andan=5.5, yaxiaodan=9.3, linsuanyan=7.1, orp=6.0, infoNode=null)
13:50:09.520 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=445, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:10.518 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=445, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Sun May 24 13:21:33 CST 2020, conductivity=263.21, temperature=25.32, pressure=73.7, salinity=5.15, dissolvedoxygen=14.78, spad=10.89, turbidity=20.64, andan=6.5, yaxiaodan=10.3, linsuanyan=8.1, orp=7.0, infoNode=null)
13:50:10.518 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=446, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:11.519 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=446, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Mon May 25 13:21:33 CST 2020, conductivity=264.21, temperature=26.32, pressure=74.7, salinity=6.15, dissolvedoxygen=15.78, spad=11.89, turbidity=21.64, andan=7.5, yaxiaodan=11.3, linsuanyan=9.1, orp=8.0, infoNode=null)
13:50:11.519 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=447, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:12.521 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=447, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Tue May 26 13:21:33 CST 2020, conductivity=265.21, temperature=27.32, pressure=75.7, salinity=7.15, dissolvedoxygen=16.78, spad=12.89, turbidity=22.64, andan=8.5, yaxiaodan=12.3, linsuanyan=10.1, orp=9.0, infoNode=null)
13:50:12.521 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=448, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:13.521 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=448, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Wed May 27 13:21:33 CST 2020, conductivity=266.21, temperature=28.32, pressure=76.7, salinity=8.15, dissolvedoxygen=17.78, spad=13.89, turbidity=23.64, andan=9.5, yaxiaodan=13.3, linsuanyan=11.1, orp=10.0, infoNode=null)
13:50:13.521 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=449, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:14.521 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=449, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Thu May 28 13:21:33 CST 2020, conductivity=267.21, temperature=29.32, pressure=77.7, salinity=9.15, dissolvedoxygen=18.78, spad=14.89, turbidity=24.64, andan=10.5, yaxiaodan=14.3, linsuanyan=12.1, orp=11.0, infoNode=null)
13:50:14.521 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=450, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:50:15.522 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=450, areaId=nantong, spotId=changjiang5, nodeId=node3, dataTime=Fri May 29 13:21:33 CST 2020, conductivity=268.21, temperature=30.32, pressure=78.7, salinity=10.15, dissolvedoxygen=19.78, spad=15.89, turbidity=25.64, andan=11.5, yaxiaodan=15.3, linsuanyan=13.1, orp=12.0, infoNode=null)
13:50:15.522 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=451, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
