23:15:10.164 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 15456 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:19:16.313 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:19:16.313 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:19:16.569 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:19:16.569 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3359 ms
23:19:17.341 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:19:17.866 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:19:24.415 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
23:19:24.419 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
23:19:24.461 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
23:19:24.466 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 12.841 seconds (JVM running for 16.635)
23:19:34.448 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:19:34.642 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:20:38.316 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 15272 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:20:38.326 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
23:20:40.991 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
23:20:41.008 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
23:20:41.009 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:20:41.009 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:20:41.274 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:20:41.274 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2717 ms
23:20:42.085 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:20:42.546 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:20:49.435 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
23:20:49.439 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
23:20:49.480 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
23:20:49.484 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 12.604 seconds (JVM running for 16.078)
23:20:59.470 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:20:59.664 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:30:06.175 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 10308 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:30:06.227 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
23:30:10.233 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
23:30:10.268 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
23:30:10.269 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:30:10.270 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:30:10.612 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:30:10.613 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4191 ms
23:30:12.551 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:30:13.332 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:30:20.712 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
23:30:20.717 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
23:30:20.781 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
23:30:20.795 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 16.093 seconds (JVM running for 20.341)
23:30:30.752 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:30:30.982 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:30:31.071 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:30:41.093 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:30:51.100 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:31:01.106 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:31:11.115 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:31:21.125 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:31:31.134 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:31:41.145 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:31:51.166 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:32:01.189 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:32:11.196 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:32:21.202 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:32:31.213 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:32:41.227 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:32:57.501 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 12036 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:32:57.509 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
23:33:01.382 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
23:33:01.408 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
23:33:01.409 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:33:01.409 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:33:01.770 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:33:01.771 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3975 ms
23:33:03.198 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:33:03.881 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:33:13.129 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
23:33:13.135 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
23:33:13.241 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
23:33:13.248 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 17.267 seconds (JVM running for 21.234)
23:33:23.267 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:33:23.461 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:33:23.557 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:33:33.581 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:33:43.589 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:33:53.597 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:34:03.608 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:34:13.617 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:34:23.624 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:34:37.641 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 16340 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
23:34:37.656 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
23:34:40.703 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
23:34:40.719 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
23:34:40.720 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
23:34:40.720 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
23:34:40.935 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:34:40.935 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3063 ms
23:34:41.725 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
23:34:42.208 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
23:34:48.937 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
23:34:48.941 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
23:34:48.978 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
23:34:48.983 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 12.543 seconds (JVM running for 15.88)
23:34:58.969 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:34:59.159 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:34:59.253 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:34:59.756 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:35:09.760 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:35:10.759 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:35:20.763 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:35:21.766 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:35:31.771 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:35:32.776 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:35:42.785 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:35:43.779 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:35:53.783 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:35:54.785 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:36:04.789 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:36:05.792 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:36:15.797 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:36:16.802 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:36:26.808 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:36:27.804 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:36:37.808 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:36:38.812 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:36:48.824 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:36:49.841 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:36:59.844 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:37:00.825 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:37:10.829 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:37:11.833 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:37:21.836 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:37:22.840 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:37:32.843 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:37:33.846 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:37:43.853 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:37:44.853 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:37:54.855 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:37:55.861 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:38:05.885 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:38:06.868 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:38:16.871 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:38:17.872 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:38:27.875 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
23:38:28.878 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Tue May 12 19:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
23:38:38.881 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=1, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=null, infoNode=null)
