13:50:26.412 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 13016 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
13:55:19.009 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=232, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
13:55:20.088 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=232, areaId=354, spotId=654, nodeId=657, dataTime=Sun May 17 19:55:44 CST 2020, conductivity=678.0, temperature=86.0, pressure=87689.0, salinity=null, dissolvedoxygen=null, spad=123.0, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
13:55:20.145 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
13:55:20.146 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 232 号数据同步成功....
13:59:29.289 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 5836 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
13:59:29.299 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
13:59:32.195 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
13:59:32.214 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
13:59:32.215 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
13:59:32.215 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
13:59:32.524 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
13:59:32.524 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3093 ms
13:59:33.285 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
13:59:33.779 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
13:59:40.436 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
13:59:40.445 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
13:59:40.523 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
13:59:40.535 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 13.012 seconds (JVM running for 16.596)
13:59:50.486 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
13:59:50.953 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
14:01:31.131 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 8528 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
14:01:31.138 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
14:01:33.472 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
14:01:33.489 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
14:01:33.489 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
14:01:33.490 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
14:01:33.729 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14:01:33.729 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2367 ms
14:01:34.498 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
14:01:35.110 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
14:01:41.575 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
14:01:41.580 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
14:01:41.622 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
14:01:41.627 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 11.94 seconds (JVM running for 15.895)
14:01:51.607 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
14:01:51.801 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
14:03:01.914 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=37, infoType=P, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
14:03:02.503 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:SpotNode(infoId=37, nodeId=长江, spotId=节点1, areaId=南通, nodeName=34, nodeType=567, nodeNote=null, areaName=null)
14:03:04.511 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
14:03:04.511 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 37 号数据同步成功....
14:19:30.046 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 15560 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
14:19:30.054 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
14:19:32.854 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
14:19:32.871 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
14:19:32.872 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
14:19:32.873 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
14:19:33.117 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14:19:33.118 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2867 ms
14:19:33.830 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
14:19:34.335 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
14:19:40.899 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
14:19:40.903 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
14:19:40.942 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
14:19:40.947 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 12.373 seconds (JVM running for 16.286)
14:19:50.931 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
14:19:51.125 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
14:20:11.225 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=110, infoType=S, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
14:20:11.791 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=110, infoNode=null, areaId=nanhai, spotId=nanhaisite1, spotName=南海站点1, spotUrl=jsp/nanhai/nanhaisite1., spotHistoryurl=jsp/nanhai/nanhaisite1_history, spotObserargs=待定, spotObsermeth=待定, spotPosinfo=待定, spotRuntime=待定, spotIntro=)
14:20:12.800 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
14:20:12.800 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 110 号数据同步成功....
14:24:31.870 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=35, infoType=P, syncType=4, syncStatus=1, successTime=Sun May 17 23:12:31 CST 2020, failTime=null, failCount=0, syncMsg=数据同步成功, infoNode=null)
14:24:32.942 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:SpotNode(infoId=35, nodeId=345, spotId=45, areaId=te, nodeName=ert, nodeType=tr, nodeNote=null, infoNode=null)
14:24:32.987 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
14:24:52.956 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=23, infoType=S, syncType=4, syncStatus=1, successTime=Sun May 17 15:28:41 CST 2020, failTime=null, failCount=0, syncMsg=数据同步成功, infoNode=null)
14:24:53.950 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=23, infoNode=null, areaId=678, spotId=78, spotName=9, spotUrl=980, spotHistoryurl=-09-, spotObserargs=null, spotObsermeth=null, spotPosinfo=null, spotRuntime=null, spotIntro=34)
14:24:53.955 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:51:09.900 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:51:19.904 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:51:29.911 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:51:40.923 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:51:51.923 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:55:12.036 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:55:22.042 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:55:33.050 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
15:55:45.110 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:14.560 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 5768 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
18:04:14.572 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
18:04:19.062 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
18:04:19.087 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
18:04:19.088 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
18:04:19.088 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
18:04:19.341 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
18:04:19.341 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4477 ms
18:04:20.324 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
18:04:21.575 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
18:04:28.172 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
18:04:28.177 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
18:04:28.232 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
18:04:28.239 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 15.374 seconds (JVM running for 20.14)
18:04:38.502 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
18:04:39.090 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
18:04:39.524 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=10, infoType=P, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:40.039 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:40.040 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=11, infoType=S, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:41.060 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:41.060 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=12, infoType=S, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:42.046 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:42.047 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=14, infoType=M, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:42.143 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:42.143 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 10 号数据同步成功....
18:04:43.042 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:43.042 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=15, infoType=P, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:43.102 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:43.102 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 11 号数据同步成功....
18:04:44.045 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:44.045 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=23, infoType=M, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:44.143 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:44.143 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 12 号数据同步成功....
18:04:45.044 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:45.045 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=23, infoType=S, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:45.109 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:45.109 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - MONITOR_DATA表中 14 号数据同步成功....
18:04:46.047 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:46.047 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=34, infoType=P, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:46.624 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:46.624 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 15 号数据同步成功....
18:04:47.053 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:47.055 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=35, infoType=P, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:47.721 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:47.721 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - MONITOR_DATA表中 23 号数据同步成功....
18:04:48.050 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:48.050 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=36, infoType=P, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:48.477 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:48.478 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 23 号数据同步成功....
18:04:49.080 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:49.085 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=37, infoType=P, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:49.739 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:49.739 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 34 号数据同步成功....
18:04:50.052 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:50.052 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=38, infoType=P, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:50.061 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:50.061 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 35 号数据同步成功....
18:04:51.052 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:SpotNode(infoId=38, nodeId=node1, spotId=changjiang1, areaId=nantong, nodeName=长江监测点1, nodeType=水底监测, nodeNote=null, infoNode=null)
18:04:51.052 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=39, infoType=P, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:51.059 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:51.059 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 36 号数据同步成功....
18:04:52.052 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:SpotNode(infoId=39, nodeId=node2, spotId=nantongsite2, areaId=nantong, nodeName=长江监测点2, nodeType=水面监测, nodeNote=null, infoNode=null)
18:04:52.052 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=45, infoType=M, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:52.556 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:52.556 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 37 号数据同步成功....
18:04:53.052 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:53.053 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=49, infoType=M, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:53.272 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:54.140 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:04:54.140 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=50, infoType=M, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:54.592 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:56.100 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:MonitorData(infoId=50, areaId=nantong, spotId=changjiang1, nodeId=node1, dataTime=Fri Sep 01 18:00:03 CST 2017, conductivity=21313.0, temperature=28.69, ph=8.18, salinity=0.12, dissolvedOxygen=9.38, turbidity=93.89, infoNode=null)
18:04:56.100 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=51, infoType=M, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:56.156 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:56.157 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - MONITOR_DATA表中 45 号数据同步成功....
18:04:57.055 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:MonitorData(infoId=51, areaId=nantong, spotId=changjiang1, nodeId=node1, dataTime=Sat Aug 19 05:00:56 CST 2017, conductivity=255.42, temperature=28.56, ph=8.13, salinity=0.12, dissolvedOxygen=9.04, turbidity=94.79, infoNode=null)
18:04:57.056 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=52, infoType=M, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:57.061 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:57.062 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - MONITOR_DATA表中 49 号数据同步成功....
18:04:58.055 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:MonitorData(infoId=52, areaId=nantong, spotId=changjiang1, nodeId=node1, dataTime=Wed Aug 30 19:00:00 CST 2017, conductivity=255.61, temperature=28.68, ph=8.11, salinity=0.12, dissolvedOxygen=9.05, turbidity=98.66, infoNode=null)
18:04:58.056 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=53, infoType=M, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:58.061 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:04:59.056 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:MonitorData(infoId=53, areaId=nantong, spotId=changjiang1, nodeId=node1, dataTime=Thu Aug 31 00:00:56 CST 2017, conductivity=255.28, temperature=28.56, ph=8.12, salinity=0.12, dissolvedOxygen=9.41, turbidity=96.66, infoNode=null)
18:04:59.057 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=54, infoType=M, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:04:59.062 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:05:00.058 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:MonitorData(infoId=54, areaId=nantong, spotId=changjiang1, nodeId=node1, dataTime=Fri Dec 22 10:02:00 CST 2017, conductivity=257.27, temperature=28.58, ph=8.11, salinity=0.12, dissolvedOxygen=9.4, turbidity=92.53, infoNode=null)
18:05:00.058 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=55, infoType=M, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:05:00.063 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:05:01.063 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:05:01.066 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:MonitorData(infoId=55, areaId=nantong, spotId=changjiang1, nodeId=node1, dataTime=Fri Nov 24 17:49:00 CST 2017, conductivity=264.31, temperature=28.54, ph=8.1, salinity=0.12, dissolvedOxygen=9.15, turbidity=95.9, infoNode=null)
18:05:01.066 [node1] INFO  com.ntu.node.sync.SendThread - DataSync(infoId=56, infoType=M, syncType=4, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
18:05:02.058 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:MonitorData(infoId=56, areaId=nantong, spotId=changjiang3, nodeId=node1, dataTime=Sat Aug 26 10:00:00 CST 2017, conductivity=262.73, temperature=28.51, ph=8.13, salinity=0.12, dissolvedOxygen=9.14, turbidity=94.51, infoNode=null)
